cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
2984,6625175,"STEELE, BRENT",IN,SENATE,44,STEELE RENTALS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926539-IN-STEELE-BRENT
2894,6625456,"LEISING, JEAN",IN,SENATE,42,ADVENTURES IN TRAVEL,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3926313-IN-LEISING-JEAN
2895,6625456,"LEISING, JEAN",IN,SENATE,42,JEAN LEISING FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926313-IN-LEISING-JEAN
3108,6625632,"DONOVAN SR, LESLIE",KS,SENATE,27,DONOVAN AUTO AND TRUCK CENTER,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3926755-KS-DONOVAN-SR-LESLIE-D-LES
3109,6625632,"DONOVAN SR, LESLIE",KS,SENATE,27,DONOVAN PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926755-KS-DONOVAN-SR-LESLIE-D-LES
3255,6625947,"PETERSEN, MIKE",KS,SENATE,28,PETERSEN FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927027-KS-PETERSEN-MIKE
3256,6625947,"PETERSEN, MIKE",KS,SENATE,28,SOUTHWESTERN ELECTRIC,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3927027-KS-PETERSEN-MIKE
3315,6626103,"WAGLE, SUSAN",KS,SENATE,30,WICHITA BUSINESSES INC.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927159-KS-WAGLE-SUSAN
3535,6626869,"ROBINSON, ALBERT",KY,SENATE,21,ALBERT ROBERT REALTY + AUCTION CO.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927590-KY-ROBINSON-ALBERT
3396,6627046,"FLOYD, DAVID",KY,HOUSE,50,COMMON GROUND INC.,TRUCKING,https://apps.publicintegrity.org/disclosure/documents/3927346-KY-FLOYD-DAVID-W
3397,6627046,"FLOYD, DAVID",KY,HOUSE,50,DAVEX LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927346-KY-FLOYD-DAVID-W
3398,6627046,"FLOYD, DAVID",KY,HOUSE,50,JR PARTNERS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927346-KY-FLOYD-DAVID-W
3399,6627046,"FLOYD, DAVID",KY,HOUSE,50,WINDSOR GARDENS COMPANIES,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927346-KY-FLOYD-DAVID-W
3400,6627046,"FLOYD, DAVID",KY,HOUSE,50,WINDSOR SENIOR LIVING PARTNERS LLC,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927346-KY-FLOYD-DAVID-W
3971,6627646,"WALSWORTH, MIKE",LA,SENATE,33,ARBOR ROSE ASSISTED LIVING,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3926726-LA-WALSWORTH-MIKE
3972,6627646,"WALSWORTH, MIKE",LA,SENATE,33,C&W LOUISIANA PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926726-LA-WALSWORTH-MIKE
3973,6627646,"WALSWORTH, MIKE",LA,SENATE,33,MAD PROPERTIES INVESTMENTS LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926726-LA-WALSWORTH-MIKE
3974,6627646,"WALSWORTH, MIKE",LA,SENATE,33,QUATTRO AMIGOS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926726-LA-WALSWORTH-MIKE
3975,6627646,"WALSWORTH, MIKE",LA,SENATE,33,WALSWORTH PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926726-LA-WALSWORTH-MIKE
3901,6627751,"PEACOCK, RUSSELL",LA,SENATE,37,BHB PROPERTIES LTD,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926575-LA-PEACOCK-RUSSELL-BARROW
3902,6627751,"PEACOCK, RUSSELL",LA,SENATE,37,PEACOCK FAMILY LLC,FORESTRY & FOREST PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3926575-LA-PEACOCK-RUSSELL-BARROW
3903,6627751,"PEACOCK, RUSSELL",LA,SENATE,37,PEACOCK SURGICAL AND CO.,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3926575-LA-PEACOCK-RUSSELL-BARROW
3904,6627751,"PEACOCK, RUSSELL",LA,SENATE,37,RED RIVER STOCK SYNDICATE,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926575-LA-PEACOCK-RUSSELL-BARROW
3978,6627789,"WHITE, MACK",LA,SENATE,6,ASSETS SECURITY LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926735-LA-WHITE-MACK-BODI
3979,6627789,"WHITE, MACK",LA,SENATE,6,"MACK A. ""BODI"" WHITE REAL ESTATE",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926735-LA-WHITE-MACK-BODI
4516,6628372,"CAMPBELL, DICK",ME,HOUSE,130,"DICK CAMPBELL, LLC",GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3926576-ME-CAMPBELL-RICHARD-H
4528,6628890,"CRAFTS, DALE",ME,HOUSE,56,CRAFTS SELF STORAGE,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3926608-ME-CRAFTS-DALE-J
4529,6628890,"CRAFTS, DALE",ME,HOUSE,56,CSS PREOWNED,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3926608-ME-CRAFTS-DALE-J
5635,6633364,"SMITH, TONY",MS,SENATE,47,STONEWALL'S BBQ & CATERING,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3928492-MS-SMITH-TONY
5943,6633856,"THOMAS, FRED",MT,SENATE,44,PAYNEWEST INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928259-MT-THOMAS-FRED
6380,6636041,"COOK, DWIGHT",ND,SENATE,34,COOK INDUSTRIAL SALES,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3929076-ND-COOK-DWIGHT-C
6385,6636075,"DEVER, DICK",ND,SENATE,32,DEVCO,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3929090-ND-DEVER-DICK
6402,6636085,"FLAKOLL, TIM",ND,SENATE,44,NDSU,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3929111-ND-FLAKOLL-TIM
6403,6636085,"FLAKOLL, TIM",ND,SENATE,44,TRI-COLLEGE UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3929111-ND-FLAKOLL-TIM
6459,6636178,"KRETSCHMAR, WILLIAM",ND,HOUSE,28,KRETSCHMAR LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929226-ND-KRETSCHMAR-WILLIAM-E
6496,6636209,"MONSON, DAVID",ND,HOUSE,10,DAVID MONSON INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3929284-ND-MONSON-DAVID
6497,6636209,"MONSON, DAVID",ND,HOUSE,10,FAMILY MUTUAL INSURANCE CO.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3929284-ND-MONSON-DAVID
6517,6636235,"OWENS, MARK",ND,HOUSE,17,"ITERIS, INC.",AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3929319-ND-OWENS-MARK-S
6564,6636283,"THORESON, BLAIR",ND,HOUSE,44,"THREE LYONS, LLC",FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3929383-ND-THORESON-BLAIR
6576,6636314,"WEISZ, ROBIN",ND,HOUSE,14,TR SOLUTIONS,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3929405-ND-WEISZ-ROBIN
6442,6636403,"KASPER, JAMES",ND,HOUSE,46,ASSET MANAGEMENT GROUP INC.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3929184-ND-KASPER-JAMES-M
6456,6636421,"KREBSBACH, KAREN",ND,SENATE,40,4K LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929219-ND-KREBSBACH-KAREN-K
6457,6636421,"KREBSBACH, KAREN",ND,SENATE,40,KREBSBACK REALTY CO.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3929219-ND-KREBSBACH-KAREN-K
6489,6636429,"MEIER, LISA",ND,HOUSE,32,I. KEATING FURNITURE,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3929271-ND-MEIER-LISA-M
6531,6636464,"RUBY, DAN",ND,HOUSE,38,CIRCLE SANITATION INC.,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3929333-ND-RUBY-DAN
6532,6636464,"RUBY, DAN",ND,HOUSE,38,NOONAN LANDFILL LLC,WASTE MANAGEMENT,https://apps.publicintegrity.org/disclosure/documents/3929333-ND-RUBY-DAN
6936,6637761,"KACZYNSKI JR, THOMAS",NH,HOUSE,STRAFFORD 022,HAMILTON LIVE POULTRY LLC,POULTRY & EGGS,https://apps.publicintegrity.org/disclosure/documents/3928982-NH-KACZYNSKI-JR-THOMAS-L-TOM
7728,6640219,"CROUCH, CLIFFORD",NY,ASSEMBLY,122,BROOME COOPERATIVE INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3929499-NY-CROUCH-CLIFFORD-W
7733,6640240,"DEFRANCISCO, JOHN",NY,SENATE,50,DEFRANCISCO AND FALGIATANO LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929534-NY-DEFRANCISCO-JOHN-A
7748,6640275,"FARLEY, HUGH",NY,SENATE,49,FARLEY AND FARLEY ATTORNEYS,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929626-NY-FARLEY-HUGH-T
7812,6640373,"LAVALLE, KENNETH",NY,SENATE,1,KENNETH LAVALLE REAL ESTATE BROKER,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930104-NY-LAVALLE-KENNETH-P
7813,6640373,"LAVALLE, KENNETH",NY,SENATE,1,TWOMEY LATHAM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930104-NY-LAVALLE-KENNETH-P
7821,6640412,"LITTLE, ELIZABETH",NY,SENATE,45,ARROW FINANCIAL,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3930143-NY-LITTLE-ELIZABETH-O-C
7822,6640412,"LITTLE, ELIZABETH",NY,SENATE,45,DOUBLE H HOLE IN THE WOODS SERIOUS FUN CAMP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930143-NY-LITTLE-ELIZABETH-O-C
7823,6640412,"LITTLE, ELIZABETH",NY,SENATE,45,GLENN FALLS NATIONAL BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930143-NY-LITTLE-ELIZABETH-O-C
7857,6640511,"NOZZOLIO, MICHAEL",NY,SENATE,54,HARRIS BEACH LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930373-NY-NOZZOLIO-MICHAEL-F
7932,6640674,"THIELE JR, FRED",NY,ASSEMBLY,1,TWOMEY LATHAM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929537-NY-THIELE-JR-FRED-W
8059,6641597,"HOOD, RONALD",OH,HOUSE,78,NATIONAL RIGHT TO WORK COMMITTEE,ANTI-LABOR GROUPS,https://apps.publicintegrity.org/disclosure/documents/3929971-OH-HOOD-RONALD-E-RON
8417,6642601,"KENNEMER, BILL",OR,HOUSE,39,HEAN & CHER LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931002-OR-KENNEMER-BILL
9731,6645850,"POWERS, DENNIS",TN,HOUSE,36,GRAY INSURANCE AGENCY,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930596-TN-POWERS-DENNIS
9732,6645850,"POWERS, DENNIS",TN,HOUSE,36,WESTBOW PRESS,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3930596-TN-POWERS-DENNIS
9735,6645865,"RAMSEY, RONALD",TN,SENATE,4,RON RAMSEY & ASSOCIATES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930607-TN-RAMSEY-RONALD
9632,6646035,"HAILE, FERRELL",TN,SENATE,18,AMERICAN PHARMACY COOPERATIVE INC.,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9633,6646035,"HAILE, FERRELL",TN,SENATE,18,GEORGIAN MANOR APTS.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9634,6646035,"HAILE, FERRELL",TN,SENATE,18,HAILE CONSTRUCTION,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9635,6646035,"HAILE, FERRELL",TN,SENATE,18,HAILE FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9636,6646035,"HAILE, FERRELL",TN,SENATE,18,PERKINS DRUGS,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9637,6646035,"HAILE, FERRELL",TN,SENATE,18,RIVERVIEW FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9638,6646035,"HAILE, FERRELL",TN,SENATE,18,STEVE FREEMAN FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930409-TN-HAILE-FERRELL
9715,6646092,"NORRIS, MARK",TN,SENATE,32,ADAMS AND REESE LLP,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
9716,6646092,"NORRIS, MARK",TN,SENATE,32,ARMSTRONG ALLEN PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
9717,6646092,"NORRIS, MARK",TN,SENATE,32,BAYOU FARM PROPERTIES LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
9718,6646092,"NORRIS, MARK",TN,SENATE,32,GREENLEVEL FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
9719,6646092,"NORRIS, MARK",TN,SENATE,32,LOBO FARMS LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
9720,6646092,"NORRIS, MARK",TN,SENATE,32,PENNY FARM LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930575-TN-NORRIS-MARK
10143,6647149,"BRAMBLE, CURT",UT,SENATE,16,"BRAMBLE & COMPANY, CPA’S",ACCOUNTANTS,https://apps.publicintegrity.org/disclosure/documents/3930973-UT-BRAMBLE-CURT
10180,6647312,"HILLYARD, LYLE",UT,SENATE,25,HAO,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931073-UT-HILLYARD-LYLE-W
10181,6647312,"HILLYARD, LYLE",UT,SENATE,25,L&G ENTERPRISES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931073-UT-HILLYARD-LYLE-W
10182,6647312,"HILLYARD, LYLE",UT,SENATE,25,"TAX-FREE FUND- UT, CO, AZ, KY, RI",SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3931073-UT-HILLYARD-LYLE-W
10183,6647312,"HILLYARD, LYLE",UT,SENATE,25,"WILLOW VALLEY, LLC.",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931073-UT-HILLYARD-LYLE-W
10222,6647839,"NELSON, MERRILL",UT,HOUSE,68,KIRTON MCCONKIE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931116-UT-NELSON-MERRILL
11405,6651901,"SCOTT, CHARLES",WY,SENATE,30,BATES CREEK CATTLE CO.,LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3931667-WY-SCOTT-CHARLES-K
2490,6656009,"SODERBERG, CHUCK",IA,HOUSE,5,NORTHWEST IOWA POWER COOPERATIVE,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3925438-IA-SODERBERG-CHUCK
3341,6656298,"ALVARADO, RALPH",KY,SENATE,28,AUA LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3342,6656298,"ALVARADO, RALPH",KY,SENATE,28,INTEGRITAS,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3343,6656298,"ALVARADO, RALPH",KY,SENATE,28,KENTUCKY ONE MEDICAL GROUP,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3344,6656298,"ALVARADO, RALPH",KY,SENATE,28,SIGNATURE HEALTHCARE,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3345,6656298,"ALVARADO, RALPH",KY,SENATE,28,STABLEVIEW,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3346,6656298,"ALVARADO, RALPH",KY,SENATE,28,WESLEY VILLAGE,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3347,6656298,"ALVARADO, RALPH",KY,SENATE,28,WINCHESTER PROFESSIONAL DEVELOPMENTS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927197-KY-ALVARADO-RALPH
3380,6656347,"DECESARE, JIM",KY,HOUSE,17,ALLIANCE CORP.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927311-KY-DECESARE-JIM
3381,6656347,"DECESARE, JIM",KY,HOUSE,17,MUSICIAN,"BANDS, ORCHESTRAS & OTHER LIVE MUSIC PRODUCTION",https://apps.publicintegrity.org/disclosure/documents/3927311-KY-DECESARE-JIM
3539,6656498,"RUDY, STEVEN",KY,HOUSE,1,KEVIL CROP SERVICE INC,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3927596-KY-RUDY-STEVEN-JACK
3540,6656498,"RUDY, STEVEN",KY,HOUSE,1,RUDY DEVELOPMENT LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927596-KY-RUDY-STEVEN-JACK
3541,6656498,"RUDY, STEVEN",KY,HOUSE,1,RUDYS FARM CENTER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927596-KY-RUDY-STEVEN-JACK
3578,6656549,"THAYER, DAMON",KY,SENATE,17,THAYER COMMUNICATIONS + CONSULTING LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927680-KY-THAYER-DAMON
7493,6657448,"NEVILLE, STEVEN",NM,SENATE,2,"N-VEST, INC.",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928920-NM-NEVILLE-STEVEN-P-STEVE
7512,6657485,"RYAN, JOHN",NM,SENATE,10,CAPITOL CONSULTANTS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928984-NM-RYAN-JOHN-CHRISTOPHER
4589,6657700,"HAMPER, JAMES",ME,SENATE,19,BARTON CONSTRUCTION,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3926805-ME-HAMPER-JAMES-MICHAEL
4604,6657740,"HOBART, BRIAN",ME,HOUSE,55,HOBART FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3926858-ME-HOBART-BRIAN-D
8739,6658193,"MILLARD, DAVID",PA,HOUSE,109,"COLUMBIA COUNTY AGRICULTURAL, MECHANICAL, HORTICULTURAL ASSOCIATION",CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930059-PA-MILLARD-DAVID-R
8006,6658362,"COLEY, BILL",OH,SENATE,4,COLEY & ASSOCIATES,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929781-OH-COLEY-BILL
8007,6658362,"COLEY, BILL",OH,SENATE,4,"DISCHARGE SOLUTIONS, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3929781-OH-COLEY-BILL
8008,6658362,"COLEY, BILL",OH,SENATE,4,STRAUSS TROY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929781-OH-COLEY-BILL
9378,6658578,"BRUNNER, THOMAS",SD,HOUSE,29,BRUNNER DAIRYINC,DAIRY,https://apps.publicintegrity.org/disclosure/documents/3929998-SD-BRUNNER-THOMAS-J
9379,6658578,"BRUNNER, THOMAS",SD,HOUSE,29,BUTTE ELECTRIC CO-OP,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3929998-SD-BRUNNER-THOMAS-J
9380,6658578,"BRUNNER, THOMAS",SD,HOUSE,29,SD RURAL ELEC. CO-OP,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3929998-SD-BRUNNER-THOMAS-J
9477,6658710,"PETERS, DEBORAH",SD,SENATE,9,"CENTRAL VALLEY ACCOUNTING SOLUTIONS, LLC",ACCOUNTANTS,https://apps.publicintegrity.org/disclosure/documents/3930190-SD-PETERS-DEBORAH
9519,6658756,"VEHLE, MIKE",SD,SENATE,20,CAMPUS TECH,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9520,6658756,"VEHLE, MIKE",SD,SENATE,20,CORTRUST BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9521,6658756,"VEHLE, MIKE",SD,SENATE,20,"FEDORA, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9522,6658756,"VEHLE, MIKE",SD,SENATE,20,IAG PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9523,6658756,"VEHLE, MIKE",SD,SENATE,20,PRAIRIE ETHANOL,MISCELLANEOUS ENERGY,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9525,6658756,"VEHLE, MIKE",SD,SENATE,20,SD WIND PARTNERS,MISCELLANEOUS ENERGY,https://apps.publicintegrity.org/disclosure/documents/3930270-SD-VEHLE-MIKE
9653,6658863,"HILL, MATTHEW",TN,HOUSE,7,BRISTOL BROADCASTING,TV & MOVIE PRODUCTION/DISTRIBUTION,https://apps.publicintegrity.org/disclosure/documents/3930445-TN-HILL-MATTHEW
9654,6658863,"HILL, MATTHEW",TN,HOUSE,7,HEALTHY LIVING LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930445-TN-HILL-MATTHEW
9655,6658863,"HILL, MATTHEW",TN,HOUSE,7,INFORMATION COMMUNICATIONS CORP.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930445-TN-HILL-MATTHEW
9656,6658863,"HILL, MATTHEW",TN,HOUSE,7,RIGHTWAY MARKETING LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930445-TN-HILL-MATTHEW
9657,6658863,"HILL, MATTHEW",TN,HOUSE,7,SOUTHWEST RADIO MINISTRIES,TV & MOVIE PRODUCTION/DISTRIBUTION,https://apps.publicintegrity.org/disclosure/documents/3930445-TN-HILL-MATTHEW
9670,6658887,"JOHNSON, CURTIS",TN,HOUSE,68,1ST SECURITY SELF STORAGE,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3930471-TN-JOHNSON-CURTIS
9671,6658887,"JOHNSON, CURTIS",TN,HOUSE,68,BRADANIEL INC.,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3930471-TN-JOHNSON-CURTIS
9672,6658887,"JOHNSON, CURTIS",TN,HOUSE,68,FEDERAL BUILDING INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930471-TN-JOHNSON-CURTIS
9673,6658887,"JOHNSON, CURTIS",TN,HOUSE,68,JOHNSON AUTO SALES INC.,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3930471-TN-JOHNSON-CURTIS
9674,6658887,"JOHNSON, CURTIS",TN,HOUSE,68,PLANTERS BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930471-TN-JOHNSON-CURTIS
9681,6658891,"KELSEY, BRIAN",TN,SENATE,31,THE KELSEY FIRM PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930494-TN-KELSEY-BRIAN-K
9705,6658924,"MCCORMICK, GERALD",TN,HOUSE,26,STONE FORT CAPITAL LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930541-TN-MCCORMICK-GERALD
9706,6658924,"MCCORMICK, GERALD",TN,HOUSE,26,STONE FORT PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930541-TN-MCCORMICK-GERALD
2917,6659155,"MISHLER, RYAN",IN,SENATE,9,"GEN LIFE HOLDINGS, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926361-IN-MISHLER-RYAN-D
2918,6659155,"MISHLER, RYAN",IN,SENATE,9,"GENCE PACIFIC CAPITAL, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926361-IN-MISHLER-RYAN-D
2919,6659155,"MISHLER, RYAN",IN,SENATE,9,"MISHLER FUNERAL HOME, INC.",MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926361-IN-MISHLER-RYAN-D
2920,6659155,"MISHLER, RYAN",IN,SENATE,9,"RON PROPERTIES, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926361-IN-MISHLER-RYAN-D
2921,6659155,"MISHLER, RYAN",IN,SENATE,9,SERVICES MANAGEMENT CORP.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926361-IN-MISHLER-RYAN-D
11178,6659422,"MILLER, CAROL",WV,HOUSE,16,PARK TERRACE APARTMENTS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931466-WV-MILLER-CAROL-D
